43783168	115
43943064	100
44109032	48
44171776	50
44275000	261
44357984	321
44440968	529
44606936	6
44772904	35
44855888	24
44938872	2
45104840	1090
45187824	50
45436776	17
45596672	118
45602744	24
45768712	107
45851696	51
45934680	107
46098624	184
46264592	7
46430560	1109
46596528	79
46762496	78
46827264	35
46928464	148
47011448	273
47021568	33
47094432	62
47260400	48
47426368	68
47592336	97
47758304	95
47863552	17
47924272	43
48090240	79
48252160	438
48256208	146
48422176	75
48503136	13
48586120	41
48752088	198
49001040	2
49084024	229
49167008	445
49332976	10
49498944	35
49581928	31
49664912	316
49747896	519
49830880	15
50162816	86
50245800	86
50328784	115
50411768	108
50494752	41
50660720	93
50713344	86
50826688	1
50907648	525
50990632	161
51073616	3
51101952	82
51156600	30
51405552	106
51488536	68
51654504	91
51737488	85
51820472	42
51986440	64
52138240	245
52152408	5
52235392	20
52318376	168
52332544	207
52401360	199
52484344	43
52526848	31
52650312	245
52816280	24
52982248	44
53065232	363
53231200	273
53312160	95
53368832	355
53478128	42
53561112	2
53563136	142
53644096	87
53727080	242
53757440	1
53810064	32
53976032	101
54142000	285
54390952	160
54473936	3
54639904	127
54805872	44
54971840	399
55054824	142
55182336	116
55303776	16
55376640	19
55635712	83
55716672	61
55799656	2
56214576	18
56218624	95
56380544	869
56412928	16
56712480	263
57044416	722
57376352	13
57625304	7
57643520	86
57708288	405
57791272	59
58032128	112
58040224	116
58204168	62
58370136	156
58453120	105
58536104	57
58702072	158
59034008	423
59116992	21
59199976	140
59365944	14
59531912	121
59697880	545
59863848	16
60029816	43
60361752	515
60444736	18
60493312	399
60527720	78
60608680	67
60622848	3
60687616	319
60881920	258
61023600	172
61355536	58
61438520	28
61521504	3
61687472	183
61918208	13
62112512	73
62185376	4
62306816	398
62351344	525
62683280	10
62849248	38
62932232	13
63013192	404
63096176	364
63262144	104
63428112	29
63594080	18
63677064	152
63760048	15
63926016	11
64257952	18
64340936	123
64423920	107
64506904	115
64589888	8
64755856	207
64768000	4
64962304	281
65004808	195
65087792	60
65170776	74
65253760	64
65583672	15
65666656	316
65749640	188
65832624	17
65915608	34
65998592	43
66081576	162
66192896	8
66247544	170
66330528	271
66579480	75
66745448	37
66994400	188
67077384	319
67160368	1
67243352	35
67409320	85
67575288	246
67617792	188
67658272	341
67741256	163
67822216	112
67905200	78
67988184	101
68071168	88
68320120	35
68403104	248
68569072	115
68652056	4
68654080	50
68735040	1
68818024	10
68901008	2
68983992	209
69042688	10
69066976	79
69236992	17
69315928	18
69398912	10
69481896	73
69564880	116
69647864	438
69730848	136
69896816	7
70078976	97
70145768	65
70226728	29
70273280	545
70309712	180
70392696	58
70467584	5
70475680	24
70641648	4
70807616	67
70890600	23
70973584	66
71056568	13
71139552	335
71222536	60
71305520	128
71471488	102
71720440	32
71803424	5
72301328	861
72467296	55
72550280	69
72633264	48
72797208	36
72928768	199
72963176	212
73123072	115
73129144	3
73212128	19
73295112	125
73317376	319
73378096	23
73627048	147
73793016	134
73958984	9
74041968	19
74124952	19
74159360	79
74290920	281
74353664	44
74373904	112
74456888	82
74539872	50
74622856	50
74705840	28
74742272	40
74788824	103
74954792	74
75118736	77
75284704	83
75450672	56
75584256	1090
75616640	175
75782608	3
75948576	297
75972864	18
76114544	99
76167168	4
76197528	4
76280512	460
76446480	315
76612448	319
76861400	31
76944384	118
77027368	2
77110352	13
77359304	36
77397760	32
77523248	17
77606232	221
77689216	22
77772200	72
77855184	2
78021152	93
78187120	169
78270104	354
78353088	2
78436072	21
78685024	23
78822656	19
78933976	252
79016960	40
79182928	258
79348896	33
79597848	41
79763816	13
79846800	8
79858944	168
80010744	20
80053248	107
80259696	749
80342680	63
80508648	126
80674616	119
80923568	159
81006552	69
81089536	220
81255504	61
81338488	176
81421472	4
81504456	17
81587440	398
81670424	19
81672448	252
81836392	265
82002360	104
82085344	142
82168328	28
82251312	125
82332272	34
82830176	36
83097344	176
83939328	68
84133632	121
85364224	15
85752832	19
86789120	20
86983424	123
87177728	315
88214016	127
88408320	37
89444608	2
89638912	722
90027520	61
92294400	519
92683008	9
93719296	5
93913600	18
94949888	381
96374784	24
96763392	79
97799680	48
97993984	14
98188288	102
99224576	316
101038080	460
102074368	3
102268672	75
102462976	23
103304960	35
103693568	209
106154752	31
106349056	183
106543360	134
107579648	64
107968256	4
109004544	160
110623744	2
110818048	69
111660032	62
111854336	140
112048640	128
113084928	35
114898432	99
115740416	36
117165312	6
117359616	263
117553920	10
117748224	159
118590208	273
118784512	21
118978816	60
120209408	3
120403712	147
121440000	42
121634304	11
123059200	271
123253504	21
124484096	1
125520384	148
125714688	423
125908992	335
126945280	10
127139584	28
128370176	101
128758784	297
129795072	285
129989376	170
130183680	2
131025664	529
131414272	4
132839168	13
134069760	58
135300352	91
135494656	15
136530944	55
137113856	354
137955840	321
138344448	115
138538752	119
139380736	78
139769344	66
140805632	445
141194240	23
142424832	152
142619136	3
143655424	101
143849728	162
144044032	169
144886016	261
145080320	869
146699520	23
147735808	229
148124416	125
149160704	68
149355008	18
149614080	292
150391296	38
152204800	248
152399104	126
153241088	79
153435392	158
153629696	67
154665984	2
155054592	19
156090880	106
156479488	175
157321472	149
157515776	32
157710080	34
157904384	93
158746368	48
158940672	18
159134976	35
160754176	36
161790464	172
161984768	3
163215360	29
164445952	242
164640256	17
166259456	63
167101440	1109
167295744	57
167490048	4
170339840	56
171181824	298
171376128	87
171570432	188
171764736	2
172606720	100
173189632	749
174225920	105
175456512	198
175845120	212
176881408	30
177075712	104
178306304	2
178500608	316
178694912	72
179925504	88
180961792	7
181156096	156
181350400	24
183811584	3
184200192	83
185236480	42
185430784	15
185625088	22
186402304	13
186467072	295
186855680	101
188280576	58
189316864	41
189705472	36
190741760	161
190936064	364
192555264	221
193397248	4
193591552	2
193785856	78
193980160	20
194822144	184
195016448	62
195210752	180
196247040	13
196441344	67
197866240	404
198060544	77
198902528	56
199096832	95
199485440	17
200327424	94
200521728	61
200716032	112
202140928	29
202335232	34
2027805120	17
2031901696	438
2035998272	68
2052384576	430
2060577728	212
2064674304	49
2072867456	69
2081060608	1
2085157184	29
2097446912	516
2105640064	295
2109736640	94
2122026368	441
2130219520	391
2138412672	183
2146605824	48
2154798976	124
2158895552	2
2162992128	387
2171185280	142
2179378432	57
2187571584	315
2191668160	447
2195764736	721
2203957888	1
2212151040	60
2216247616	35
2220344192	5
2228537344	1568
2232633920	71
2244923648	18
2253116800	36
2261309952	133
2265406528	85
2269503104	156
2277696256	214
2285889408	20
2294082560	1516
2302275712	92
2310468864	125
2318662016	188
2322758592	364
2326855168	70
2335048320	46
2343241472	62
2351434624	142
2359627776	129
2367820928	72
2376014080	132
2384207232	218
2392400384	80
2396496960	16
2400593536	50
2408786688	294
2425172992	261
2429269568	511
2437462720	9
2445655872	49
2449752448	43
2453849024	395
2457945600	639
2462042176	6
2478428480	122
2482525056	116
2486621632	143
2490718208	117
2494814784	63
2503007936	137
2519394240	250
2523490816	16
2527587392	43
2539877120	166
2543973696	76
2552166848	117
2556263424	112
2560360000	55
2568553152	85
2576746304	6
2580842880	18
2584939456	240
2589036032	260
2593132608	60
2601325760	359
2609518912	31
2617712064	42
2621808640	460
2630001792	364
2634098368	113
2642291520	50
2646388096	1
2650484672	120
2654581248	310
2658677824	31
2666870976	117
2675064128	360
2687353856	201
2691450432	11
2699643584	146
2707836736	78
2716029888	490
2720126464	190
2732416192	30
2748802496	82
2752899072	81
2756995648	2
2777478528	21
2785671680	1168
2802057984	385
2818444288	940
2834830592	25
2847120320	5
2851216896	545
2855313472	60
2867603200	137
2875796352	81
2883989504	194
2888086080	153
2892182656	72
2900375808	244
2916762112	583
2920858688	25
2924955264	185
2933148416	24
2941341568	117
2949534720	840
2957727872	16
2965921024	45
2982307328	636
2986403904	19
2990500480	119
2994597056	105
3015079936	220
3031466240	84
3035562816	37
3039659392	12
3047852544	256
3064238848	4
3072432000	2
3080625152	679
3097011456	7
3105204608	57
3109301184	16
3113397760	579
3117494336	468
3125687488	108
3133880640	39
3142073792	39
3146170368	198
3150266944	20
3158460096	23
3174846400	15
3178942976	133
3183039552	152
3187136128	143
3191232704	5
3199425856	297
3211715584	286
3215812160	82
3219908736	104
3224005312	67
3240391616	17
3244488192	349
3248584768	273
3252681344	19
3256777920	42
3264971072	225
3273164224	231
3277260800	327
3289550528	90
3297743680	38
3310033408	258
3314129984	395
3318226560	2
3322323136	34
3330516288	113
3338709440	335
3342806016	428
3346902592	231
3350999168	122
3355095744	122
3359192320	109
3363288896	112
3375578624	42
3379675200	277
3387868352	123
3391964928	4
3400158080	8
3404254656	3
3408351232	279
3412447808	125
3424737536	39
3428834112	12
3432930688	100
3437027264	158
3441123840	624
3445220416	177
3453413568	7
3465703296	81
3469799872	47
3473896448	271
3477993024	76
3482089600	45
3490282752	9
3498475904	105
3502572480	23
3506669056	100
3510765632	17
3514862208	446
3518958784	61
3523055360	195
3531248512	158
3543538240	34
3547634816	3
3572214272	1118
3580407424	73
3584504000	115
3588600576	67
3596793728	40
3604986880	325
3613180032	2
3617276608	27
3621373184	189
3625469760	21
3637759488	204
3645952640	130
3650049216	1
3654145792	8
3658242368	28
3662338944	27
3670532096	360
3674628672	122
3678725248	117
3682821824	76
3686918400	63
3691014976	30
3695111552	135
3703304704	64
3711497856	107
3719691008	82
3727884160	102
3736077312	265
3744270464	11
3752463616	390
3760656768	153
3764753344	4
3768849920	554
3777043072	437
3785236224	428
3797525952	43
3801622528	153
3809815680	6
3822105408	43
3830298560	39
3834395136	300
3838491712	56
3842588288	59
3846684864	8
3854878016	119
3863071168	221
3867167744	487
3871264320	2
3875360896	31
3887650624	34
3895843776	1
3899940352	344
3904036928	39
3912230080	348
3920423232	32
3928616384	1
3932712960	50
3940906112	45
3945002688	18
3953195840	31
3965485568	967
3969582144	68
3977775296	135
3985968448	185
3998258176	219
4002354752	74
4014644480	99
4018741056	235
4022837632	2
4026934208	22
4031030784	538
4035127360	26
4043320512	335
4051513664	138
4055610240	156
4059706816	29
4063803392	177
4067899968	50
4092479424	38
204501073920	340
206598520832	5
206991792128	50
207385063424	21
209089239040	24
209875781632	153
214857218048	28
215250489344	141
215643760640	99
217741207552	71
218527750144	8
220625197056	123
223902457856	6
224295729152	72
225999904768	37
226393176064	95
226786447360	118
228883894272	42
232554426368	94
234258601984	16
237142591488	4
237535862784	260
237929134080	2
238322405376	124
240026580992	239
240419852288	21
240813123584	39
243303841792	2
243697113088	131
245794560000	53
246187831296	14
249071820800	213
249465092096	23
251955810304	1
254053257216	128
254446528512	325
254839799808	218
257330518016	21
259821236224	71
260607778816	247
262705225728	213
263098497024	112
263491768320	2
265195943936	473
265982486528	8
268866476032	10
271357194240	40
273847912448	70
274241183744	8
276338630656	43
277518444544	302
279222620160	266
280009162752	63
280402434048	122
282106609664	65
282893152256	69
284990599168	332
285777141760	20
288267859968	120
288661131264	5
290758578176	81
291151849472	130
291545120768	162
293249296384	160
293642567680	695
296919828480	16
299017275392	191
299803817984	99
301901264896	52
302294536192	28
302818897920	247
304391983104	32
308062515200	179
308455786496	121
310159962112	78
310553233408	127
310946504704	80
313830494208	13
315927941120	94
316714483712	138
318418659328	121
318811930624	25
319205201920	31
319598473216	66
321302648832	30
321695920128	17
322089191424	30
325366452224	23
327463899136	147
330347888640	14
332838606848	195
333231878144	17
336509138944	53
338213314560	943
338606585856	43
338999857152	8
344767836160	76
346472011776	276
346865283072	68
347258554368	131
347651825664	2
349356001280	83
350535815168	586
352633262080	79
355123980288	174
355910522880	223
358007969792	21
358401241088	50
360891959296	1
361285230592	223
361678501888	31
364169220096	67
366266667008	6
366659938304	121
367053209600	23
372034646016	7
372821188608	55
374918635520	27
375311906816	7
375705178112	16
377278263296	18
377409353728	261
378195896320	64
381079885824	50
383177332736	24
383963875328	38
386061322240	129
386454593536	303
389731854336	209
391829301248	5
392222572544	75
392615843840	12
394320019456	115
394713290752	44
395106562048	171
397204008960	19
397597280256	80
400481269760	380
400874541056	55
402578716672	56
402971987968	77
403758530560	21
405462706176	78
405855977472	49
406249248768	78
409133238272	18
409526509568	22
